,axis:time0_lat_lon:latitude,axis:time0_lat_lon:longitude,axis:time0_lat_lon:time,axis:time0_lat_ocean_lon_ocean:latitude,axis:time0_lat_ocean_lon_ocean:longitude,axis:time0_lat_ocean_lon_ocean:time,axis:time1_lat_lon:latitude,axis:time1_lat_lon:longitude,axis:time1_lat_lon:time,data:air_pressure_at_mean_sea_level,data:air_temperature_at_2_metres,data:air_temperature_at_2_metres_1hour_Maximum,data:air_temperature_at_2_metres_1hour_Minimum,data:dew_point_temperature_at_2_metres,data:eastward_wind_at_100_metres,data:eastward_wind_at_10_metres,data:integral_wrt_time_of_surface_direct_downwelling_shortwave_flux_in_air_1hour_Accumulation,data:lwe_thickness_of_surface_snow_amount,data:northward_wind_at_100_metres,data:northward_wind_at_10_metres,data:precipitation_amount_1hour_Accumulation,data:sea_surface_temperature,data:sea_surface_wave_from_direction,data:sea_surface_wave_mean_period,data:significant_height_of_wind_and_swell_waves,data:snow_density,data:surface_air_pressure
130,15.5,-15.500000000000028,1979-01-06T10:00:00,,,,,,,101232.4375,295.4375,,,289.75,0.25,0.125,,0.0,-5.25,-4.125,,,,,,100.0,100747.078125
131,15.5,-15.500000000000028,1979-01-06T11:00:00,,,,,,,101267.375,295.0625,,,288.5625,0.1875,0.125,,0.0,-4.75,-3.8125,,,,,,100.0,100783.0625
132,15.5,-15.500000000000028,1979-01-06T12:00:00,,,,,,,101196.6875,295.375,,,287.5625,-0.0625,-0.0625,,0.0,-4.0625,-3.3125,,,,,,100.0,100713.2578125
133,15.5,-15.500000000000028,1979-01-06T13:00:00,,,,,,,101123.0625,295.6875,,,286.625,0.3125,0.1875,,0.0,-3.375,-2.8125,,,,,,100.0,100642.0
134,15.5,-15.500000000000028,1979-01-06T14:00:00,,,,,,,101063.5625,296.0625,,,286.0,1.0,0.8125,,0.0,-3.0,-2.5,,,,,,100.0,100583.40625
135,15.5,-15.500000000000028,1979-01-06T15:00:00,,,,,,,100964.375,297.375,,,285.6875,1.8125,1.5,,0.0,-2.0625,-1.6875,,,,,,100.0,100485.046875
136,15.5,-15.500000000000028,1979-01-06T16:00:00,,,,,,,100943.0,297.875,,,285.6875,2.0625,1.6875,,0.0,-1.4375,-1.1875,,,,,,100.0,100463.6875
137,15.5,-15.500000000000028,1979-01-06T17:00:00,,,,,,,100969.3125,297.8125,,,285.625,2.25,1.8125,,0.0,-0.9375,-0.75,,,,,,100.0,100490.984375
138,15.5,-15.500000000000028,1979-01-06T18:00:00,,,,,,,101007.4375,298.0625,,,285.375,2.625,2.0625,,0.0,-0.6875,-0.5,,,,,,100.0,100528.453125
139,15.5,-15.500000000000028,1979-01-06T19:00:00,,,,,,,101012.8125,298.125,,,285.4375,3.125,1.625,,0.0,-1.0,-0.4375,,,,,,100.0,100534.046875
140,15.5,-15.500000000000028,1979-01-06T20:00:00,,,,,,,101106.75,298.0,,,286.5625,3.875,1.9375,,0.0,-1.8125,-0.6875,,,,,,100.0,100627.171875
141,15.5,-15.500000000000028,1979-01-06T21:00:00,,,,,,,101190.9375,295.625,,,286.5,4.75,2.5625,,0.0,-3.375,-1.5625,,,,,,100.0,100710.8671875
142,15.5,-15.500000000000028,1979-01-06T22:00:00,,,,,,,101350.75,294.25,,,288.4375,4.4375,2.625,,0.0,-4.125,-2.125,,,,,,100.0,100867.796875
143,15.5,-15.500000000000028,1979-01-06T23:00:00,,,,,,,101352.5625,293.6875,,,288.875,3.5,2.0,,0.0,-5.0,-2.625,,,,,,100.0,100869.6015625
144,15.5,-15.500000000000028,1979-01-07T00:00:00,,,,,,,101326.125,293.0,,,288.5,2.0625,1.25,,0.0,-5.375,-2.875,,,,,,100.0,100842.6328125
145,15.5,-15.500000000000028,1979-01-07T01:00:00,,,,,,,101285.0,292.875,,,288.4375,1.375,0.8125,,0.0,-5.25,-2.75,,,,,,100.0,100801.0625
146,15.5,-15.500000000000028,1979-01-07T02:00:00,,,,,,,101302.0,292.875,,,288.375,0.8125,0.4375,,0.0,-4.5625,-2.1875,,,,,,100.0,100817.828125
147,15.5,-15.500000000000028,1979-01-07T03:00:00,,,,,,,101276.9375,291.625,,,288.125,0.375,0.3125,,0.0,-4.0,-1.8125,,,,,,100.0,100792.109375
148,15.5,-15.500000000000028,1979-01-07T04:00:00,,,,,,,101254.0625,291.5625,,,288.0625,0.25,0.25,,0.0,-3.5625,-1.4375,,,,,,100.0,100770.8203125
149,15.5,-15.500000000000028,1979-01-07T05:00:00,,,,,,,101276.0625,291.875,,,288.375,0.0,0.125,,0.0,-3.1875,-1.25,,,,,,100.0,100791.7109375
150,15.5,-15.500000000000028,1979-01-07T06:00:00,,,,,,,101313.8125,291.875,,,288.625,-0.4375,-0.125,,0.0,-2.9375,-1.1875,,,,,,100.0,100829.140625
151,15.5,-15.500000000000028,1979-01-07T07:00:00,,,,,,,101352.0625,291.6875,,,288.5625,-0.625,-0.125,,0.0,-3.125,-1.3125,,,,,,100.0,100867.609375
152,15.5,-15.500000000000028,1979-01-07T08:00:00,,,,,,,101446.6875,291.75,,,288.375,-0.6875,-0.1875,,0.0,-3.875,-2.1875,,,,,,100.0,100962.0625
153,15.5,-15.500000000000028,1979-01-07T09:00:00,,,,,,,101502.25,292.8125,,,286.5625,-0.9375,-0.5625,,0.0,-3.75,-2.5625,,,,,,100.0,101017.0
154,15.5,-15.500000000000028,1979-01-07T10:00:00,,,,,,,101571.9375,297.25,,,286.9375,-1.0625,-0.875,,0.0,-3.6875,-2.9375,,,,,,100.0,101086.828125
155,15.5,-15.500000000000028,1979-01-07T11:00:00,,,,,,,101569.625,296.9375,,,286.6875,-0.375,-0.3125,,0.0,-4.5625,-3.6875,,,,,,100.0,101085.6484375
156,15.5,-15.500000000000028,1979-01-07T12:00:00,,,,,,,101553.75,296.8125,,,286.75,-0.0625,-0.0625,,0.0,-4.25,-3.5,,,,,,100.0,101070.90625
157,15.5,-15.500000000000028,1979-01-07T13:00:00,,,,,,,101541.6875,296.75,,,286.8125,0.0,0.0,,0.0,-4.0625,-3.375,,,,,,100.0,101059.1875
158,15.5,-15.500000000000028,1979-01-07T14:00:00,,,,,,,101482.0,296.6875,,,286.875,0.375,0.3125,,0.0,-3.625,-3.0625,,,,,,100.0,101000.09375
159,15.5,-15.500000000000028,1979-01-07T15:00:00,,,,,,,101399.875,297.125,,,286.0625,0.875,0.75,,0.0,-2.625,-2.25,,,,,,100.0,100919.625
160,15.5,-15.500000000000028,1979-01-07T16:00:00,,,,,,,101364.9375,296.9375,,,286.0,1.1875,1.0,,0.0,-2.4375,-2.125,,,,,,100.0,100884.6953125
161,15.5,-15.500000000000028,1979-01-07T17:00:00,,,,,,,101355.1875,296.8125,,,286.0,1.25,1.0,,0.0,-2.4375,-2.0625,,,,,,100.0,100874.890625
162,15.5,-15.500000000000028,1979-01-07T18:00:00,,,,,,,101362.1875,296.8125,,,285.8125,1.0,0.75,,0.0,-2.75,-2.25,,,,,,100.0,100882.1796875
163,15.5,-15.500000000000028,1979-01-07T19:00:00,,,,,,,101423.25,297.0625,,,285.8125,0.9375,0.4375,,0.0,-3.4375,-1.625,,,,,,100.0,100942.140625
164,15.5,-15.500000000000028,1979-01-07T20:00:00,,,,,,,101478.4375,297.0,,,286.0,1.25,0.5625,,0.0,-4.0,-1.8125,,,,,,100.0,100997.3828125
165,15.5,-15.500000000000028,1979-01-07T21:00:00,,,,,,,101542.9375,295.4375,,,285.625,1.625,0.75,,0.0,-4.4375,-2.0625,,,,,,100.0,101061.2421875
166,15.5,-15.500000000000028,1979-01-07T22:00:00,,,,,,,101584.9375,294.25,,,287.0,1.4375,0.6875,,0.0,-4.3125,-1.9375,,,,,,100.0,101102.734375
167,15.5,-15.500000000000028,1979-01-07T23:00:00,,,,,,,101574.625,293.875,,,287.375,2.1875,1.1875,,0.0,-5.0,-2.375,,,,,,100.0,101091.34375
168,15.5,-15.500000000000028,1979-01-08T00:00:00,,,,,,,101615.6875,293.75,,,287.5,2.5625,1.4375,,0.0,-5.5,-2.875,,,,,,100.0,101131.984375
169,15.5,-15.500000000000028,1979-01-08T01:00:00,,,,,,,101580.125,293.4375,,,287.625,2.25,1.3125,,0.0,-5.875,-3.1875,,,,,,100.0,101095.390625
170,15.5,-15.500000000000028,1979-01-08T02:00:00,,,,,,,101538.6875,293.375,,,287.5625,1.5625,1.0,,0.0,-6.25,-3.5,,,,,,100.0,101053.6484375
171,15.5,-15.500000000000028,1979-01-08T03:00:00,,,,,,,101514.0625,291.5,,,286.3125,0.875,0.5625,,0.0,-6.6875,-3.8125,,,,,,100.0,101029.171875
172,15.5,-15.500000000000028,1979-01-08T04:00:00,,,,,,,101478.3125,291.375,,,286.3125,-0.0625,0.0625,,0.0,-6.8125,-4.0,,,,,,100.0,100993.7890625
173,15.5,-15.500000000000028,1979-01-08T05:00:00,,,,,,,101515.0,291.3125,,,286.3125,-0.8125,-0.375,,0.0,-6.625,-3.875,,,,,,100.0,101029.15625
174,15.5,-15.500000000000028,1979-01-08T06:00:00,,,,,,,101571.1875,291.4375,,,286.1875,-1.1875,-0.5625,,0.0,-6.75,-3.9375,,,,,,100.0,101085.25
175,15.5,-15.500000000000028,1979-01-08T07:00:00,,,,,,,101630.6875,291.4375,,,286.125,-1.4375,-0.6875,,0.0,-6.75,-3.9375,,,,,,100.0,101144.140625
176,15.5,-15.500000000000028,1979-01-08T08:00:00,,,,,,,101691.8125,291.5625,,,286.0625,-1.8125,-1.0,,0.0,-6.75,-4.125,,,,,,100.0,101204.84375
177,15.5,-15.500000000000028,1979-01-08T09:00:00,,,,,,,101726.125,292.0625,,,285.5625,-2.375,-1.6875,,0.0,-6.0625,-4.5,,,,,,100.0,101238.734375
178,15.5,-15.500000000000028,1979-01-08T10:00:00,,,,,,,101792.625,296.3125,,,284.4375,-2.5625,-1.9375,,0.0,-5.8125,-4.5625,,,,,,100.0,101306.140625
179,15.5,-15.500000000000028,1979-01-08T11:00:00,,,,,,,101794.5,296.4375,,,284.3125,-2.75,-2.125,,0.0,-6.0,-4.75,,,,,,100.0,101309.2890625
180,15.5,-15.500000000000028,1979-01-08T12:00:00,,,,,,,101701.3125,296.5,,,284.375,-2.8125,-2.25,,0.0,-5.75,-4.625,,,,,,100.0,101218.03125
181,15.5,-15.500000000000028,1979-01-08T13:00:00,,,,,,,101623.4375,296.5625,,,284.375,-2.4375,-2.0,,0.0,-5.3125,-4.375,,,,,,100.0,101140.5625
182,15.5,-15.500000000000028,1979-01-08T14:00:00,,,,,,,101548.8125,296.6875,,,284.4375,-2.0625,-1.625,,0.0,-5.0,-4.0625,,,,,,100.0,101067.09375
183,15.5,-15.500000000000028,1979-01-08T15:00:00,,,,,,,101503.5625,298.375,,,284.6875,-1.625,-1.3125,,0.0,-4.75,-3.875,,,,,,100.0,101023.03125
184,15.5,-15.500000000000028,1979-01-08T16:00:00,,,,,,,101470.4375,298.375,,,284.6875,-1.1875,-0.9375,,0.0,-4.625,-3.8125,,,,,,100.0,100989.953125
185,15.5,-15.500000000000028,1979-01-08T17:00:00,,,,,,,101467.8125,298.25,,,284.6875,-0.5625,-0.4375,,0.0,-5.0,-4.0,,,,,,100.0,100988.3046875
186,15.5,-15.500000000000028,1979-01-08T18:00:00,,,,,,,101458.625,298.125,,,284.625,-0.25,-0.125,,0.0,-5.375,-4.0625,,,,,,100.0,100978.3515625
187,15.5,-15.500000000000028,1979-01-08T19:00:00,,,,,,,101519.5,297.875,,,284.5625,-0.25,-0.0625,,0.0,-5.75,-2.9375,,,,,,100.0,101038.171875
188,15.5,-15.500000000000028,1979-01-08T20:00:00,,,,,,,101572.5,297.8125,,,284.5625,-0.8125,-0.3125,,0.0,-6.125,-2.875,,,,,,100.0,101091.03125
189,15.5,-15.500000000000028,1979-01-08T21:00:00,,,,,,,101657.75,295.75,,,283.75,-1.125,-0.375,,0.0,-6.3125,-2.9375,,,,,,100.0,101176.234375
190,15.5,-15.500000000000028,1979-01-08T22:00:00,,,,,,,101709.1875,293.3125,,,283.75,-0.625,-0.0625,,0.0,-6.125,-2.8125,,,,,,100.0,101226.21875
191,15.5,-15.500000000000028,1979-01-08T23:00:00,,,,,,,101734.3125,293.0625,,,283.75,0.125,0.375,,0.0,-6.5,-3.0625,,,,,,100.0,101250.421875
192,15.5,-15.500000000000028,1979-01-09T00:00:00,,,,,,,101732.8125,292.75,,,283.9375,0.625,0.625,,0.0,-6.8125,-3.375,,,,,,100.0,101248.1484375
193,15.5,-15.500000000000028,1979-01-09T01:00:00,,,,,,,101675.8125,292.5,,,284.125,0.5625,0.625,,0.0,-7.1875,-3.6875,,,,,,100.0,101190.8125
194,15.5,-15.500000000000028,1979-01-09T02:00:00,,,,,,,101626.25,292.3125,,,284.25,0.5,0.5625,,0.0,-7.5,-3.9375,,,,,,100.0,101140.890625
195,15.5,-15.500000000000028,1979-01-09T03:00:00,,,,,,,101592.6875,290.3125,,,282.625,0.3125,0.4375,,0.0,-7.75,-4.1875,,,,,,100.0,101107.1328125
196,15.5,-15.500000000000028,1979-01-09T04:00:00,,,,,,,101527.75,290.25,,,282.625,0.0,0.25,,0.0,-7.8125,-4.25,,,,,,100.0,101042.015625
197,15.5,-15.500000000000028,1979-01-09T05:00:00,,,,,,,101536.9375,290.1875,,,282.5625,-0.25,0.0625,,0.0,-7.875,-4.3125,,,,,,100.0,101050.71875
198,15.5,-15.500000000000028,1979-01-09T06:00:00,,,,,,,101565.625,290.125,,,282.5625,-0.5625,-0.0625,,0.0,-7.875,-4.3125,,,,,,100.0,101079.421875
199,15.5,-15.500000000000028,1979-01-09T07:00:00,,,,,,,101612.625,290.0625,,,282.5,-1.0,-0.3125,,0.0,-7.875,-4.3125,,,,,,100.0,101125.8203125
200,15.5,-15.500000000000028,1979-01-09T08:00:00,,,,,,,101651.5,290.125,,,282.25,-1.5,-0.625,,0.0,-7.625,-4.375,,,,,,100.0,101164.109375
201,15.5,-15.500000000000028,1979-01-09T09:00:00,,,,,,,101741.5,291.625,,,281.125,-1.6875,-1.0625,,0.0,-6.6875,-4.75,,,,,,100.0,101254.015625
202,15.5,-15.500000000000028,1979-01-09T10:00:00,,,,,,,101812.6875,297.625,,,279.875,-1.625,-1.1875,,0.0,-6.8125,-5.25,,,,,,100.0,101326.015625
203,15.5,-15.500000000000028,1979-01-09T11:00:00,,,,,,,101804.5,298.3125,,,279.9375,-2.0625,-1.5,,0.0,-7.1875,-5.625,,,,,,100.0,101319.046875
204,15.5,-15.500000000000028,1979-01-09T12:00:00,,,,,,,101696.3125,298.5625,,,280.0,-2.625,-2.0625,,0.0,-7.4375,-5.875,,,,,,100.0,101212.78125
205,15.5,-15.500000000000028,1979-01-09T13:00:00,,,,,,,101559.8125,298.625,,,280.25,-2.75,-2.1875,,0.0,-7.1875,-5.75,,,,,,100.0,101078.0546875
206,15.5,-15.500000000000028,1979-01-09T14:00:00,,,,,,,101422.4375,298.75,,,280.375,-2.625,-2.0625,,0.0,-6.75,-5.375,,,,,,100.0,100942.1015625
207,15.5,-15.500000000000028,1979-01-09T15:00:00,,,,,,,101349.5625,301.125,,,279.6875,-2.5,-1.9375,,0.0,-6.25,-5.0,,,,,,100.0,100870.1875
208,15.5,-15.500000000000028,1979-01-09T16:00:00,,,,,,,101261.8125,301.0625,,,279.625,-2.4375,-1.9375,,0.0,-5.9375,-4.75,,,,,,100.0,100783.9453125
209,15.5,-15.500000000000028,1979-01-09T17:00:00,,,,,,,101260.0625,301.0,,,279.625,-2.25,-1.6875,,0.0,-5.9375,-4.625,,,,,,100.0,100781.8984375
210,15.5,-15.500000000000028,1979-01-09T18:00:00,,,,,,,101284.8125,300.8125,,,279.3125,-1.8125,-1.25,,0.0,-6.0625,-4.25,,,,,,100.0,100806.46875
211,15.5,-15.500000000000028,1979-01-09T19:00:00,,,,,,,101340.9375,300.5,,,279.3125,-1.3125,-0.5625,,0.0,-6.8125,-3.5,,,,,,100.0,100862.0
212,15.5,-15.500000000000028,1979-01-09T20:00:00,,,,,,,101398.625,300.375,,,279.1875,-1.125,-0.4375,,0.0,-7.5625,-3.8125,,,,,,100.0,100919.21875
213,15.5,-15.500000000000028,1979-01-09T21:00:00,,,,,,,101480.3125,295.625,,,278.4375,-1.375,-0.5,,0.0,-7.9375,-4.0,,,,,,100.0,100999.6796875
214,15.5,-15.500000000000028,1979-01-09T22:00:00,,,,,,,101473.0,293.6875,,,279.625,-1.5,-0.5625,,0.0,-7.6875,-3.8125,,,,,,100.0,100991.2578125
215,15.5,-15.500000000000028,1979-01-09T23:00:00,,,,,,,101501.25,293.5625,,,279.625,-1.4375,-0.5,,0.0,-7.75,-3.75,,,,,,100.0,101019.59375
216,15.5,-15.500000000000028,1979-01-10T00:00:00,,,,,,,101467.75,292.9375,,,279.25,-1.4375,-0.5,,0.0,-7.625,-3.6875,,,,,,100.0,100985.5
217,15.5,-15.500000000000028,1979-01-10T01:00:00,,,,,,,101436.5,292.8125,,,279.25,-1.4375,-0.4375,,0.0,-7.75,-3.8125,,,,,,100.0,100954.09375
218,15.5,-15.500000000000028,1979-01-10T02:00:00,,,,,,,101366.8125,292.625,,,278.9375,-1.5,-0.5,,0.0,-7.625,-3.75,,,,,,100.0,100883.4375
219,15.5,-15.500000000000028,1979-01-10T03:00:00,,,,,,,101354.6875,290.3125,,,280.1875,-1.5,-0.5,,0.0,-7.5,-3.6875,,,,,,100.0,100871.484375
220,15.5,-15.500000000000028,1979-01-10T04:00:00,,,,,,,101312.875,290.1875,,,280.25,-1.625,-0.5625,,0.0,-7.25,-3.5625,,,,,,100.0,100828.921875
221,15.5,-15.500000000000028,1979-01-10T05:00:00,,,,,,,101348.875,290.1875,,,280.3125,-1.625,-0.5,,0.0,-7.25,-3.625,,,,,,100.0,100863.8046875
222,15.5,-15.500000000000028,1979-01-10T06:00:00,,,,,,,101345.875,290.0,,,279.8125,-1.625,-0.4375,,0.0,-7.5,-3.8125,,,,,,100.0,100861.34375
223,15.5,-15.500000000000028,1979-01-10T07:00:00,,,,,,,101403.875,289.875,,,279.8125,-1.625,-0.4375,,0.0,-7.375,-3.8125,,,,,,100.0,100918.0625
224,15.5,-15.500000000000028,1979-01-10T08:00:00,,,,,,,101432.75,289.8125,,,279.75,-1.5625,-0.4375,,0.0,-7.0625,-3.8125,,,,,,100.0,100947.265625
225,15.5,-15.500000000000028,1979-01-10T09:00:00,,,,,,,101463.25,291.625,,,276.6875,-1.25,-0.5625,,0.0,-6.25,-4.1875,,,,,,100.0,100976.515625
226,15.5,-15.500000000000028,1979-01-10T10:00:00,,,,,,,101488.875,299.1875,,,278.375,-1.5625,-1.0625,,0.0,-6.25,-4.8125,,,,,,100.0,101004.1484375
227,15.5,-15.500000000000028,1979-01-10T11:00:00,,,,,,,101484.75,299.875,,,278.8125,-2.0,-1.5,,0.0,-6.5,-5.1875,,,,,,100.0,101001.859375
228,15.5,-15.500000000000028,1979-01-10T12:00:00,,,,,,,101395.4375,300.1875,,,279.3125,-2.25,-1.6875,,0.0,-6.1875,-4.9375,,,,,,100.0,100914.1640625
229,15.5,-15.500000000000028,1979-01-10T13:00:00,,,,,,,101309.875,300.4375,,,279.625,-2.0,-1.5625,,0.0,-5.75,-4.625,,,,,,100.0,100830.7890625
230,15.5,-15.500000000000028,1979-01-10T14:00:00,,,,,,,101222.0625,300.625,,,279.8125,-1.625,-1.25,,0.0,-5.25,-4.3125,,,,,,100.0,100743.875
231,15.5,-15.500000000000028,1979-01-10T15:00:00,,,,,,,101107.1875,302.875,,,282.375,-1.25,-0.9375,,0.0,-5.3125,-4.3125,,,,,,100.0,100631.09375
232,15.5,-15.500000000000028,1979-01-10T16:00:00,,,,,,,101059.6875,302.875,,,282.5625,-1.125,-0.875,,0.0,-5.625,-4.5,,,,,,100.0,100583.6015625
233,15.5,-15.500000000000028,1979-01-10T17:00:00,,,,,,,101046.3125,302.8125,,,282.75,-1.5,-1.125,,0.0,-5.75,-4.5625,,,,,,100.0,100570.890625
234,15.5,-15.500000000000028,1979-01-10T18:00:00,,,,,,,101050.1875,302.75,,,282.625,-2.0,-1.3125,,0.0,-6.0,-4.1875,,,,,,100.0,100574.3984375
235,15.5,-15.500000000000028,1979-01-10T19:00:00,,,,,,,101086.625,301.9375,,,282.5,-2.25,-1.0625,,0.0,-6.6875,-3.4375,,,,,,100.0,100610.1640625
236,15.5,-15.500000000000028,1979-01-10T20:00:00,,,,,,,101167.9375,301.75,,,282.5625,-2.375,-1.0,,0.0,-7.3125,-3.625,,,,,,100.0,100691.125
237,15.5,-15.500000000000028,1979-01-10T21:00:00,,,,,,,101254.1875,296.875,,,280.5,-2.5,-1.0625,,0.0,-7.625,-3.875,,,,,,100.0,100775.6484375
238,15.5,-15.500000000000028,1979-01-10T22:00:00,,,,,,,101316.4375,295.875,,,279.75,-2.375,-1.0,,0.0,-7.6875,-3.9375,,,,,,100.0,100837.1875
239,15.5,-15.500000000000028,1979-01-10T23:00:00,,,,,,,101344.5625,295.6875,,,279.8125,-2.625,-1.1875,,0.0,-7.9375,-4.1875,,,,,,100.0,100864.5234375
240,15.5,-15.500000000000028,1979-01-11T00:00:00,,,,,,,101323.5,294.5,,,279.375,-2.9375,-1.25,,0.0,-7.875,-4.125,,,,,,100.0,100842.453125
241,15.5,-15.500000000000028,1979-01-11T01:00:00,,,,,,,101253.75,294.375,,,279.0625,-3.1875,-1.375,,0.0,-7.5625,-3.9375,,,,,,100.0,100772.921875
242,15.5,-15.500000000000028,1979-01-11T02:00:00,,,,,,,101199.4375,294.375,,,278.875,-3.0,-1.125,,0.0,-7.1875,-3.5625,,,,,,100.0,100718.078125
243,15.5,-15.500000000000028,1979-01-11T03:00:00,,,,,,,101149.0,292.0625,,,277.5,-2.375,-0.75,,0.0,-7.0,-3.4375,,,,,,100.0,100667.609375
244,15.5,-15.500000000000028,1979-01-11T04:00:00,,,,,,,101120.875,292.0,,,277.4375,-1.875,-0.5,,0.0,-7.0,-3.4375,,,,,,100.0,100639.171875
245,15.5,-15.500000000000028,1979-01-11T05:00:00,,,,,,,101138.375,291.9375,,,277.25,-1.5,-0.3125,,0.0,-6.8125,-3.3125,,,,,,100.0,100656.0234375
246,15.5,-15.500000000000028,1979-01-11T06:00:00,,,,,,,101146.9375,291.75,,,276.75,-1.25,-0.1875,,0.0,-6.6875,-3.25,,,,,,100.0,100663.921875
247,15.5,-15.500000000000028,1979-01-11T07:00:00,,,,,,,101214.8125,291.625,,,276.4375,-0.875,0.0,,0.0,-6.5625,-3.25,,,,,,100.0,100731.359375
248,15.5,-15.500000000000028,1979-01-11T08:00:00,,,,,,,101255.25,291.6875,,,276.125,-0.1875,0.375,,0.0,-6.3125,-3.4375,,,,,,100.0,100770.4296875
249,15.5,-15.500000000000028,1979-01-11T09:00:00,,,,,,,101311.3125,292.9375,,,274.125,-0.5,-0.0625,,0.0,-5.5625,-3.5625,,,,,,100.0,100826.734375
250,15.5,-15.500000000000028,1979-01-11T10:00:00,,,,,,,101281.5,299.9375,,,275.0625,-1.0,-0.6875,,0.0,-5.4375,-4.25,,,,,,100.0,100798.265625
251,15.5,-15.500000000000028,1979-01-11T11:00:00,,,,,,,101282.125,300.9375,,,276.9375,-1.0,-0.75,,0.0,-5.125,-4.125,,,,,,100.0,100800.6875
252,15.5,-15.500000000000028,1979-01-11T12:00:00,,,,,,,101221.75,301.125,,,278.0625,-1.125,-0.875,,0.0,-4.9375,-4.0,,,,,,100.0,100742.421875
253,15.5,-15.500000000000028,1979-01-11T13:00:00,,,,,,,101070.25,301.3125,,,278.6875,-1.5625,-1.25,,0.0,-4.8125,-3.9375,,,,,,100.0,100593.1953125
254,15.5,-15.500000000000028,1979-01-11T14:00:00,,,,,,,100939.125,301.625,,,279.1875,-1.1875,-0.9375,,0.0,-4.4375,-3.6875,,,,,,100.0,100463.15625
255,15.5,-15.500000000000028,1979-01-11T15:00:00,,,,,,,100840.375,303.75,,,281.3125,-0.4375,-0.375,,0.0,-4.25,-3.5,,,,,,100.0,100366.296875
256,15.5,-15.500000000000028,1979-01-11T16:00:00,,,,,,,100784.875,303.625,,,281.4375,-0.4375,-0.3125,,0.0,-4.125,-3.375,,,,,,100.0,100310.890625
257,15.5,-15.500000000000028,1979-01-11T17:00:00,,,,,,,100754.0,303.6875,,,281.5,-0.3125,-0.1875,,0.0,-4.0625,-3.25,,,,,,100.0,100280.71875
258,15.5,-15.500000000000028,1979-01-11T18:00:00,,,,,,,100798.625,303.875,,,280.875,0.4375,0.375,,0.0,-3.875,-2.6875,,,,,,100.0,100325.203125
259,15.5,-15.500000000000028,1979-01-11T19:00:00,,,,,,,100903.875,303.0,,,280.4375,1.3125,0.875,,0.0,-3.9375,-1.8125,,,,,,100.0,100429.03125
260,15.5,-15.500000000000028,1979-01-11T20:00:00,,,,,,,100985.9375,302.5,,,280.875,1.0625,0.6875,,0.0,-5.0,-2.125,,,,,,100.0,100510.375
261,15.5,-15.500000000000028,1979-01-11T21:00:00,,,,,,,101042.25,298.4375,,,281.5625,0.25,0.25,,0.0,-6.0625,-2.5625,,,,,,100.0,100566.5
262,15.5,-15.500000000000028,1979-01-11T22:00:00,,,,,,,101029.0,297.1875,,,283.5,-0.5,0.125,,0.0,-6.0625,-2.625,,,,,,100.0,100552.53125
263,15.5,-15.500000000000028,1979-01-11T23:00:00,,,,,,,101144.0625,296.125,,,284.8125,1.5625,1.375,,0.0,-6.0,-2.5625,,,,,,100.0,100666.640625
264,15.5,-15.500000000000028,1979-01-12T00:00:00,,,,,,,101115.6875,295.1875,,,286.3125,2.3125,1.625,,0.0,-7.625,-3.625,,,,,,100.0,100636.9609375
265,15.5,-15.500000000000028,1979-01-12T01:00:00,,,,,,,101090.8125,294.875,,,287.25,0.1875,0.5625,,0.0,-7.75,-3.8125,,,,,,100.0,100610.640625
266,15.5,-15.500000000000028,1979-01-12T02:00:00,,,,,,,101059.3125,294.4375,,,288.25,-0.75,0.0625,,0.0,-6.25,-2.8125,,,,,,100.0,100578.6875
267,15.5,-15.500000000000028,1979-01-12T03:00:00,,,,,,,101022.1875,291.3125,,,286.3125,-1.6875,-0.5625,,0.0,-4.5625,-2.0,,,,,,100.0,100542.140625
268,15.5,-15.500000000000028,1979-01-12T04:00:00,,,,,,,100968.0,291.4375,,,286.6875,-1.625,-0.9375,,0.0,-2.9375,-1.375,,,,,,100.0,100487.5625
269,15.5,-15.500000000000028,1979-01-12T05:00:00,,,,,,,100947.9375,291.8125,,,287.0,-1.75,-1.1875,,0.0,-2.375,-0.9375,,,,,,100.0,100467.359375
270,15.5,-15.500000000000028,1979-01-12T06:00:00,,,,,,,100980.0625,292.1875,,,287.25,-1.375,-1.0,,0.0,-2.1875,-0.8125,,,,,,100.0,100499.9609375
271,15.5,-15.500000000000028,1979-01-12T07:00:00,,,,,,,101010.3125,292.4375,,,287.625,-1.875,-1.0625,,0.0,-2.4375,-0.875,,,,,,100.0,100529.3125
272,15.5,-15.500000000000028,1979-01-12T08:00:00,,,,,,,101036.6875,292.5625,,,288.5625,-1.6875,-0.9375,,0.0,-2.625,-1.125,,,,,,100.0,100555.4453125
273,15.5,-15.500000000000028,1979-01-12T09:00:00,,,,,,,101079.0625,293.5625,,,288.8125,-1.5,-0.75,,0.0,-2.875,-1.625,,,,,,100.0,100598.171875
274,15.5,-15.500000000000028,1979-01-12T10:00:00,,,,,,,101048.0,299.9375,,,291.0625,-0.75,-0.5625,,0.0,-1.8125,-1.4375,,,,,,100.0,100566.8125
275,15.5,-15.500000000000028,1979-01-12T11:00:00,,,,,,,101046.5625,300.6875,,,288.8125,0.3125,0.25,,0.0,-1.4375,-1.25,,,,,,100.0,100567.71875
